product_name_clean,date,price,main_category,sub_category,discount
مقشة خشنة نوفا بيد معدن,2026-05-11,295.0,Cleaning Tools,Cleaning Supplies,0.0
سيلفر إسفنجة بروفيشنال للتلميع السريع للأحذية - 6 مل - أسود,2026-05-11,6.0,Cleaning Tools,Cleaning Supplies,0.0
بالك اسفنجة تلميع الأحذية - شفافة,2026-05-11,119.0,Cleaning Tools,Cleaning Supplies,0.0
سيلفر إسفنجة بروفيشنال للتلميع السريع للأحذية - 6 مل - شفاف,2026-05-11,6.0,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة برو رويال فرشة تواليت مدورة,2026-05-11,89.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا قفازات متينة - حجم متوسط,2026-05-11,230.0,Cleaning Tools,Cleaning Supplies,0.0
سلك مواعين فيليدا ستانلس ستيل - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
وريتكس اسفنجة تنظيف ناعمة - 1 قطعة,2026-05-11,26.0,Cleaning Tools,Cleaning Supplies,0.0
بيانكا اسفنجة جلي - 5 قطع,2026-05-11,5.0,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة الذهبية مساحة بلاستيك,2026-05-11,55.0,Cleaning Tools,Cleaning Supplies,0.0
اسفنجة بالك ملمعة للاحذية الشمواه,2026-05-11,119.0,Cleaning Tools,Cleaning Supplies,0.0
سيلفر كريم ملمع للأحذية - 40 مل - أسود,2026-05-11,40.0,Cleaning Tools,Cleaning Supplies,0.0
لودفيك أقراص غسالة الاطباق الكل في واحد - 30 قرص,2026-05-11,30.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس منظف متعدد الاستخدامات - 1 لتر,2026-05-11,37.0,Cleaning Tools,Cleaning Supplies,0.0
وايت بيرفكت كلين مناديل تنظيف الأسطح - 100 قطعة,2026-05-11,100.0,Cleaning Tools,Cleaning Supplies,0.0
هاي جين فوطة تنظيف متعددة الاستخدامات - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا جليتزي كريستال أسفنجة مواعين,2026-05-11,69.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجة تنظيف بريمير - 6 قطع,2026-05-11,6.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجة بريمير المضلعة - 6 قطع,2026-05-11,6.0,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة برو فرشة تواليت كيرفي,2026-05-11,110.0,Cleaning Tools,Cleaning Supplies,0.0
ليف مواعين تيفال بريمير - 6 قطع,2026-05-11,6.0,Cleaning Tools,Cleaning Supplies,0.0
مطهر ومنظف منزلي كلوركس 5 في 1 مطهربرائحة النعناع - 400 مل,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
برميير سلك مواعين - 20 جرام - قطعتين,2026-05-11,20.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس منظف الحمام - 500 مل,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة الذهبية فرشاة تنظيف أرضية - رمادي وأحمر - 1 قطعة,2026-05-11,49.0,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة الذهبية مساحة لوكس,2026-05-11,79.0,Cleaning Tools,Cleaning Supplies,0.0
برو فرشاة بلاط,2026-05-11,59.0,Cleaning Tools,Cleaning Supplies,0.0
برميير فوط مطبخ للتنظيف - 8 قطع,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
ممسحة زجاج تيتيز,2026-05-11,99.0,Cleaning Tools,Cleaning Supplies,0.0
برميير اسفنجة تنظيف -2 قطع,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا ممسحة أرضية كلاسيكية - 42 سم,2026-05-11,42.0,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة برو لمامة - 4 بكرات,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
رينامورا أوريجينال ممسحة,2026-05-11,95.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجة تنظيف فيليدا متعددة الاستعمالات - عبوة من 3,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
بريمير اسفنجة حفر - 1 قطعة,2026-05-11,24.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس 1x5 منظف ومطهر منزلي بنسيم البحر - 400 مل,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
كلوريل سائل منظف متعدد الاستخدامات برائحة الليمون - 1 لتر,2026-05-11,25.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا فوط مايكروفايبر لجميع اغراض المسح - 4 قطع,2026-05-11,4.0,Cleaning Tools,Cleaning Supplies,0.0
بريمير اسفنجة - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
رينامورا كلاسيك مجرفة بمقبض,2026-05-11,425.0,Cleaning Tools,Cleaning Supplies,0.0
ممسحة يورك سبراي أزور,2026-05-11,959.0,Cleaning Tools,Cleaning Supplies,0.0
جل التنظيف شاينى سوبر - 900 مل,2026-05-11,20.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا بروميست ماكس مساحة مع بخاخ,2026-05-11,599.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس مناديل مطهرة بانتعاش الليمون - 10 مناديل,2026-05-11,10.0,Cleaning Tools,Cleaning Supplies,0.0
برميير فوط للتنظيف مايكرو فايبر - 6 قطع,2026-05-11,6.0,Cleaning Tools,Cleaning Supplies,0.0
فييلدا جاروف بفرشاه - 2 في 1,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
برو بولدوزر جاروف بيد,2026-05-11,169.0,Cleaning Tools,Cleaning Supplies,0.0
برو نابولي ممسحة بيد,2026-05-11,209.0,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة الذهبية التوأم برو جاروف بالفرشاة,2026-05-11,79.0,Cleaning Tools,Cleaning Supplies,0.0
جاروف وفرشاة تونكيتا ايكو بعصا طويلة قابلة للطي - tk683,2026-05-11,549.0,Cleaning Tools,Cleaning Supplies,0.0
ماي تشويس مطهر متعدد الاستخدامات برائحة الصنوبر - 4 لتر,2026-05-11,4.0,Cleaning Tools,Cleaning Supplies,0.0
ممسحة رينامورا فيرو بمقبض - 45 سم,2026-05-11,45.0,Cleaning Tools,Cleaning Supplies,0.0
فرشاة مرحاض زينيا معدنية وردية,2026-05-11,495.0,Cleaning Tools,Cleaning Supplies,0.0
رينامورا ممسحه للباركية بمقبض,2026-05-11,499.0,Cleaning Tools,Cleaning Supplies,0.0
بريميير فوط تنظيف ضد البكتريا,2026-05-11,24.0,Cleaning Tools,Cleaning Supplies,0.0
مقشة صغيرة وجاروف فيليدا,2026-05-11,580.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا ممسحة كلاسيك لتنظيف الأرضيات مع يد,2026-05-11,960.0,Cleaning Tools,Cleaning Supplies,0.0
نوفا مقشة ناعمة,2026-05-11,189.0,Cleaning Tools,Cleaning Supplies,0.0
بريمير اسفنجة فضية - 1 قطعة,2026-05-11,19.0,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة ممسحة تنظيف كلاسيك - قطعة - بنفسجي,2026-05-11,69.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا ممسحة سبراي ماكس بيضاء قطعة واحدة 1-2,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة برو لمامة - 3 بكرات,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا 3 اكشن مقشة بيد,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
كلورو منظف متعدد الأغراض - 1 لتر,2026-05-11,29.0,Cleaning Tools,Cleaning Supplies,0.0
فيلدا مقشة وجاروف,2026-05-11,870.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا كلاسيك رأس ممسحة,2026-05-11,950.0,Cleaning Tools,Cleaning Supplies,0.0
رينامورا مساحة أرضيات - 40 سم,2026-05-11,40.0,Cleaning Tools,Cleaning Supplies,0.0
فرشاة أطباق تيتيز,2026-05-11,115.0,Cleaning Tools,Cleaning Supplies,0.0
ممسحة باريكس القطنية والميكروفايبر,2026-05-11,309.0,Cleaning Tools,Cleaning Supplies,0.0
تونكيتا ممسحة للزجاج,2026-05-11,279.0,Cleaning Tools,Cleaning Supplies,0.0
تونكيتا يد مقشة معدن - 130 سم,2026-05-11,130.0,Cleaning Tools,Cleaning Supplies,0.0
ممسحة أرضية تيتيز,2026-05-11,159.0,Cleaning Tools,Cleaning Supplies,0.0
رينامورا ممسحه أرضيات - 40 سم,2026-05-11,40.0,Cleaning Tools,Cleaning Supplies,0.0
ممسحة قطنية تيتيز بمقبض أحمر - قطعة واحدة,2026-05-11,175.0,Cleaning Tools,Cleaning Supplies,0.0
ايزي يوز فوطة تنظيف مايكروفايبر - 30 سم - 5 قطع,2026-05-11,30.0,Cleaning Tools,Cleaning Supplies,0.0
ممسحة باركس مسطحة من الألياف الدقيقة – قطعة بديلة,2026-05-11,449.0,Cleaning Tools,Cleaning Supplies,0.0
رينامورا أكورديون مضخة - لارجرينامورا أكورديون مضخة - لارج,2026-05-11,195.0,Cleaning Tools,Cleaning Supplies,0.0
قماش تنظيف شمواه صناعي أريكس متعدد الاستخدامات - 1091,2026-05-11,1091.0,Cleaning Tools,Cleaning Supplies,0.0
فرشاة أرضية رينامورا مانو,2026-05-11,99.0,Cleaning Tools,Cleaning Supplies,0.0
نوفا فرشاة ملابس مضادة للبكتيريا,2026-05-11,109.0,Cleaning Tools,Cleaning Supplies,0.0
سيلفر سائل ملمع للأحذية الرياضية - 75 جرام,2026-05-11,75.0,Cleaning Tools,Cleaning Supplies,0.0
برميير اسفنجة تنظيف -2 قطع,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
برميير اسفنجة مسطحة - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
بريمير اسفنجة المضادة للبكتيريا - 2 قطعة,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
برو ممسحة زجاج,2026-05-11,45.0,Cleaning Tools,Cleaning Supplies,0.0
جل كارفور إكسبرت لتنظيف المصارف - 1 لتر,2026-05-11,174.0,Cleaning Tools,Cleaning Supplies,0.0
كبسولات غسيل الأطباق أسبيروكس دايموند - 72 كبسولة,2026-05-11,22.0,Cleaning Tools,Cleaning Supplies,0.0
ملمع خشب ماكسيل باللافندر - 700 مل,2026-05-11,12.0,Cleaning Tools,Cleaning Supplies,0.0
يد مقشة معدنية مطلية الهلال والنجمة,2026-05-11,59.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجة واريتكس زورو - 5 قطع,2026-05-11,5.0,Cleaning Tools,Cleaning Supplies,0.0
جل منظف كلوركس برائحة الزهور - 400 مل,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
معطر جو جليد مركز متعدد الاستخدامات برائحة الليمون - 480 مل,2026-05-11,480.0,Cleaning Tools,Cleaning Supplies,0.0
معطر جو جليد مركز برائحة شرقية - 480 مل,2026-05-11,480.0,Cleaning Tools,Cleaning Supplies,0.0
اقراص غساله الاطباق لودفيك بالليمون - 70 قطعه,2026-05-11,70.0,Cleaning Tools,Cleaning Supplies,0.0
اقراص غساله الاطباق لودفيك الكل في واحد برائحة النعناع - 40 + 30 قرص,2026-05-11,40.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجة فيليدا تيب توب - 9 قطع,2026-05-11,9.0,Cleaning Tools,Cleaning Supplies,0.0
كريم تلميع الأحذية سيلفر تويست أند شاين - اسود - 50 مل,2026-05-11,50.0,Cleaning Tools,Cleaning Supplies,0.0
كبسولات تنظيف غسالة الصحون أسبيروكس سباركس دايموند - 20 كبسولة,2026-05-11,24.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجات تنظيف كارفور إكسبرت باور كلين طويلة الأمد - عبوة من قطعتين,2026-05-11,74.0,Cleaning Tools,Cleaning Supplies,0.0
جل غسالات الأطباق ماكسيل ماكس 1 - 1 لتر,2026-05-11,30.0,Cleaning Tools,Cleaning Supplies,0.0
سبراي سيلفر الملمع للأحذية الشامواه - بني فاتح - 200 مل,2026-05-11,200.0,Cleaning Tools,Cleaning Supplies,0.0
فوط غسيل الأطباق كارفور إكسبرت فائقة الامتصاص - عبوة من 5 قطع,2026-05-11,5.0,Cleaning Tools,Cleaning Supplies,0.0
كريم تلميع الأحذية سيلفر - بني فاتح - 50 مل,2026-05-11,50.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجة مطبخ كورازي سيلفر - عبوة من 3,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
كبسولات تنظيف غسالة الصحون أسبيروكس سباركس دايموند - 40 كبسولة,2026-05-11,46.0,Cleaning Tools,Cleaning Supplies,0.0
معطر جو جليد المركز متعدد الاستخدامات برائحة منعشة - 480 مل,2026-05-11,480.0,Cleaning Tools,Cleaning Supplies,0.0
رينامورا ايكو ممسحة مايكروفايبر,2026-05-11,95.0,Cleaning Tools,Cleaning Supplies,0.0
كبسولات فيري لغسالة الصحون - 50 قطعة + سائل فيري لغسيل الصحون - 420 مل,2026-05-11,50.0,Cleaning Tools,Cleaning Supplies,0.0
معطر جو جليد المركز متعدد الاستخدامات برائحة الخوخ - 480 مل,2026-05-11,480.0,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة لوكس عصا مقشة خشبية - 120 سم,2026-05-11,120.0,Cleaning Tools,Cleaning Supplies,0.0
برو ميراج ممسحة بيد,2026-05-11,189.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا قطع قماش للتنظيف مايكروفايبر - 8 قطع - متعددة الالوان,2026-05-11,8.0,Cleaning Tools,Cleaning Supplies,0.0
برو كيرفي جاروف بيد,2026-05-11,175.0,Cleaning Tools,Cleaning Supplies,0.0
برو عصا مقشة معدن مطلية - 120 سم,2026-05-11,120.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا قفازات للجلي - مقاس كبير,2026-05-11,200.0,Cleaning Tools,Cleaning Supplies,0.0
ممسحة لتنظيف الارضيات,2026-05-11,389.0,Cleaning Tools,Cleaning Supplies,0.0
كبسولات تنظيف غسالة الصحون أسبيروكس سباركس دايموند - 60 كبسولة,2026-05-11,21.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا ايزى فيكس مساحة باليد,2026-05-11,840.0,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة برو سلاكة جامبو,2026-05-11,139.0,Cleaning Tools,Cleaning Supplies,0.0
رأس ممسحة مايكروفايبر من فيليدا,2026-05-11,440.0,Cleaning Tools,Cleaning Supplies,0.0
منظف وملمع للخشب ماكسيل ماجيك - 700 مل,2026-05-11,12.0,Cleaning Tools,Cleaning Supplies,0.0
ممسحة مسطحة وجردل فيلدا الترا ماكس,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
نوفا مجرفة مع فرشاة صغيرة,2026-05-11,135.0,Cleaning Tools,Cleaning Supplies,0.0
زعافة دائرية قابلة للفرد الهلال,2026-05-11,149.0,Cleaning Tools,Cleaning Supplies,0.0
برو هوم جاروف بيد مع مقشة,2026-05-11,375.0,Cleaning Tools,Cleaning Supplies,0.0
فرشاة تنظيف الهلال والنجمة الفضية بيد طويلة مع جاروف - أصفر وأزرق,2026-05-11,249.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا الترا فريش فوط لجميع اغراض المسح - قطعتين,2026-05-11,134.0,Cleaning Tools,Cleaning Supplies,0.0
رينامورا يد مقشة معدن - 120 سم,2026-05-11,120.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا قفازات متينة - حجم كبير,2026-05-11,230.0,Cleaning Tools,Cleaning Supplies,0.0
رينامورا سوبر مقشة,2026-05-11,95.0,Cleaning Tools,Cleaning Supplies,0.0
كبسولات تنظيف غسالة الصحون أسبيروكس سباركس دايموند - 30 كبسولة,2026-05-11,24.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا ممسحة - لون أحمر,2026-05-11,410.0,Cleaning Tools,Cleaning Supplies,0.0
رينامورا ممسحة أرضيات باركيه,2026-05-11,399.0,Cleaning Tools,Cleaning Supplies,0.0
ماي تشويس ممسحة مطاطية - 55 سم,2026-05-11,55.0,Cleaning Tools,Cleaning Supplies,0.0
قفازات سبونتكس للبشرة الحساسة - حجم صغير,2026-05-11,239.0,Cleaning Tools,Cleaning Supplies,0.0
ممسحة يورك سبراي مزدوجة الرش,2026-05-11,599.0,Cleaning Tools,Cleaning Supplies,0.0
ممسحة قطنية تريند بمقبض,2026-05-11,225.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا يونيفرسال حامل ممسحة بمقبض - 130 سم,2026-05-11,130.0,Cleaning Tools,Cleaning Supplies,0.0
رينامورا كوين مقشة وجاروف,2026-05-11,129.0,Cleaning Tools,Cleaning Supplies,0.0
رينامورا جاروف بيد - حجم جامبو,2026-05-11,419.0,Cleaning Tools,Cleaning Supplies,0.0
ميجوز فوط مايكروفايبر - 8 قطع,2026-05-11,8.0,Cleaning Tools,Cleaning Supplies,0.0
مقشة باركس مع جاروف,2026-05-11,789.0,Cleaning Tools,Cleaning Supplies,0.0
رينامورا تويست عصا مقشة معدن,2026-05-11,95.0,Cleaning Tools,Cleaning Supplies,0.0
قفازات سبونتكس برائحة الليمون - حجم متوسط,2026-05-11,319.0,Cleaning Tools,Cleaning Supplies,0.0
